,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
519,Trentemøller,"['alternative dance', 'danish pop', 'electronic', 'indietronica', 'microhouse', 'minimal techno', 'new rave', 'synthpop', 'tech house', 'trip hop']","{'electro', 'emo', 'minimal', 'new wave', 'house', 'electronica', 'electronic', 'rap', 'ambient', 'ska', 'techno'}",,,
520,Leila Martial Baa Box,None,None,,,
521,Sylvan Esso,"['chamber pop', 'chillwave', 'etherpop', 'folk-pop', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'shimmer pop', 'synthpop']",None,,,
522,Oliver Töngi,None,None,,,
523,Alestorm,"['comic', 'folk metal', 'melodic death metal', 'metal', 'power metal', 'progressive metal', 'speed metal', 'viking metal']","{'son', 'metal', 'folk', 'rap', 'power metal', 'rock', 'ska', 'folk metal'}",,,
524,Arkona,"['folk metal', 'medieval', 'power metal', 'slavic metal', 'symphonic metal', 'viking metal']","{'metal', 'ska', 'rap'}",,,
525,Thyrfing,"['black metal', 'folk metal', 'melodic death metal', 'pagan black metal', 'swedish metal', 'symphonic black metal', 'viking metal']","{'black metal', 'death metal', 'metal', 'folk', 'viking metal', 'rap', 'ska', 'folk metal'}",,,
526,Ex Deo,"['canadian metal', 'folk metal', 'melodic death metal', 'symphonic black metal', 'viking metal']","{'latin', 'metal', 'ska', 'death metal', 'rap'}",,,
527,Wolfchant,"['folk metal', 'german metal', 'medieval rock', 'melodic death metal', 'viking metal']","{'emo', 'pagan metal', 'black metal', 'metal', 'folk', 'rap', 'death metal', 'folk metal'}",,,
528,Borholm,None,None,,,
529,Marianne Racine,None,None,,,
530,Daniel Baschnagel,None,None,,,
531,Werner Bärtschi,None,"{'rap', 'disco'}",,,
532,Emerson String Quartet,"['choral', 'classical', 'classical performance', 'classical piano', 'modern classical', 'orchestral', 'string quartet', 'violin']",{'son'},,,
533,Born Of Osiris,"['death core', 'djent', 'groove metal', 'melodic metalcore', 'metalcore', 'rap metal', 'screamo']",None,,,
534,After The Burial,"['death core', 'djent', 'groove metal', 'mathcore', 'melodic metalcore', 'metalcore', 'rap metal', 'screamo']",None,,,
535,The Haarp Machine,['djent'],None,,,
536,Monuments,"['djent', 'jazz metal']","{'djent', 'metal', 'rap'}",,,
537,Mates of Mine,None,None,,,
538,Jonathan Kreisberg,"['contemporary jazz', 'deep jazz guitar', 'jazz fusion']",None,,,
539,Will Vinson,None,{'son'},,,
540,Rick Rosato,None,None,,,
541,Colin Stranahan,None,None,,,
542,Amaral,"['cantautor', 'latin', 'latin pop', 'rock en espanol', 'spanish pop', 'spanish pop rock', 'spanish rock']","{'rap', 'son'}",,,
543,Eva Amaral,None,"{'rock', 'rap', 'ska'}",,,
544,Juan Aguirre,None,None,,,
545,Julieta Venegas,"['latin', 'latin alternative', 'latin pop', 'rock en espanol', 'spanish pop']","{'pop', 'latin', 'rap', 'folk', 'folk rock', 'rock', 'ska'}",,,
546,Eveleen Olsen,None,None,,,
547,Annette Kappeler,None,None,,,
548,Verena Zauner,None,None,,,
549,Emanuel Schmelzer,None,None,,,
550,Stefanie Suhner,None,None,,,
551,Andreas Lareida,['indie jazz'],None,,,
552,Lucca Fries,None,None,,,
553,Moritz Meyer,None,None,,,
554,Ramón Oliveras,None,None,,,
555,Aurea Marston,None,None,,,
556,Kim Bartlett,None,None,,,
557,Guido Friebel,None,None,,,
558,Peter Mächler,None,None,,,
559,Antoine Läng,None,None,,,
560,Shane Perlowin,None,None,,,
561,Vincent Membrez,None,None,,,
562,Raphael Ortis,None,None,,,
563,Lionel Friedli,None,None,,,
564,Carmen Souza - Kachupada,None,None,,,
565,Carmen Souza,['morna'],None,,,
566,Theo Pascal,None,None,,,
567,Filipe Melo,None,None,,,
568,Mauricio Zottarelli,None,None,,,
569,Marc Copland,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'deep jazz piano', 'italian jazz']","{'rap', 'jazz'}",,,
570,Daniel Schläppi,None,None,,,
571,Michael Zisman,None,None,,,
572,Philip Henzi,None,None,,,
573,Lorenz Beyeler,None,None,,,
574,Tobias Friedli,None,None,,,
575,The Lumineers,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'pop', 'stomp and holler']","{'rock', 'folk', 'rap', 'folk rock', 'americana'}",,,
576,Langhorne Slim,"['alternative country', 'anti-folk', 'chamber pop', 'deep new americana', 'folk-pop', 'indie folk', 'indie pop', 'modern blues', 'new americana', 'progressive bluegrass', 'roots rock', 'stomp and holler']","{'anti-folk', 'rap', 'tone', 'folk'}",,,
577,Rumbero,None,None,,,
578,Girls Names,"['chamber psych', 'garage psych', 'noise pop', 'northern irish indie', 'nu gaze', 'popgaze', 'preverb']","{'noise pop', 'punk', 'krautrock', 'surf rock', 'pop', 'rap', 'noise', 'rock'}",,,
579,Schnaak,None,None,,,
580,Jan Schlegel,None,None,,,
581,Christian Weber,['pop house'],"{'rap', 'rai', 'son'}",,,
582,Stefan Meier,None,None,,,
583,Julia Malkova,None,None,,,
584,Alexander Kaganovsky,None,None,,,
585,Rebecca Spiteri,None,None,,,
586,Richard Lipiec,None,None,,,
587,Martin Hugelshofer,None,None,,,
588,Jean-Yves Petiot,None,None,,,
589,Fernand Schlumpf,None,None,,,
590,Miranda de Miguel,None,None,,,
591,Nino Aurelio Gmünder,None,None,,,
592,Maya Boog,None,None,,,
593,Barbara Doll,None,"{'rap', 'son'}",,,
594,Emanuel Rütsche,None,None,,,
595,Jun Onaka,None,None,,,
596,Luisella De Pietro,None,None,,,
597,Violetta Radomirska,None,{'ska'},,,
598,Beatrice Voellmy,None,None,,,
599,Anne-May Krüger,None,None,,,
600,Claudia Weissbarth,None,None,,,
601,Nils Kohler,None,None,,,
602,Dorothee Mields,"['choral', 'harpsichord']","{'rock', 'rap', 'baroque', 'rai'}",,,
603,Teo Gheorghiu,None,"{'rap', 'son'}",,,
604,Martin Heini,None,None,,,
605,Praxedis Genevieve Hug,None,None,,,
606,Matthias Ziegler,None,None,,,
607,Christoph Baumann,None,None,,,
608,Reto Senn,None,None,,,
609,Adamstown,None,"{'folk', 'rap', 'ska'}",,,
610,James Taylor & Band,None,None,,,
611,Joey DeFrancesco,"['contemporary post-bop', 'jazz christmas', 'soul jazz']",None,,,
612,Dan Wilson,['neo mellow'],"{'rock', 'rap', 'son'}",,,
613,Jason Brown,"['broadway', 'hollywood', 'show tunes']","{'rap', 'son'}",,,
614,Dr. Lonnie Smith,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz fusion', 'soul jazz']","{'son', 'gospel', 'soul', 'rap', 'jazz', 'soul jazz'}",,,
615,Joe Dyson,None,{'son'},,,
616,Dorit Chrysler,"['bow pop', 'laboratorio']",None,,,
617,Juliane Banse,None,None,,,
618,Sabine Meyer,"['clarinet', 'classical performance', 'orchestral']","{'rap', 'rai'}",,,
619,Aleksandar Madzar,None,None,,,
620,Ariel Pink,None,"{'son', 'pop', 'folk', 'rap', 'rock', 'ska'}",,,
621,Emmanuel Pahud,"['classical flute', 'classical performance']","{'rap', 'disco'}",,,
622,Jeff Turner Band,None,None,,,
623,Miss Kenichi,None,None,,,
624,The Preatures,"['australian alternative rock', 'deep australian indie']",None,,,
625,Tom Lüneburger,None,None,,,
626,Lilabungalow,None,None,,,
627,René Kolditz,None,None,,,
628,David Bönsch,None,None,,,
629,Désirée Pousaz,None,None,,,
630,Vreni Rotzer,None,None,,,
631,Fíona-Aileen Kraege,None,None,,,
632,Eva Lüthi,None,None,,,
633,Matteo Burci,None,None,,,
634,Sakura Kindynis,None,None,,,
635,Bernhard Röthlisberger,None,None,,,
636,Gabor Horváth,None,None,,,
637,Heidrun Wirth-Metzler,None,None,,,
638,Anja Röhn,None,None,,,
639,Patrizia Pacozzi,None,None,,,
640,Katrin Burger,None,None,,,
641,Begleitung: Werner Schaffitz,None,None,,,
642,Vladimir Guryanov,None,None,,,
643,Cosetta Ponte,None,None,,,
644,Ferdinado Vietti,None,None,,,
645,Andrey Smirnov,None,"{'rap', 'rai', 'son'}",,,
646,Ewa Wolak,None,None,,,
647,Markus Eiche,None,None,,,
648,L. Kiepenheuer,None,None,,,
649,J. Scherrer,None,None,,,
650,A. Powischer,None,None,,,
651,L. Weiss,None,None,,,
652,J. Pilgram,None,None,,,
653,Marisa Waldburger,None,None,,,
654,Marc Bätscher,None,None,,,
655,Ursula Hächler,None,None,,,
656,Jason Paul Peterson,None,{'son'},,,
657,Marina Yakovleva,None,None,,,
658,Michail Yakovlev,None,None,,,
659,Aranka Stimec,None,None,,,
660,Ellen Mross,None,None,,,
661,Toni Lauper,None,None,,,
662,Dirk Lenz,None,None,,,
663,Chelsea Grin,"['death core', 'melodic metalcore', 'metalcore', 'pixie', 'screamo']","{'son', 'black metal', 'metal', 'metalcore', 'deathcore', 'rap'}",,,
664,Veil Of Maya,"['death core', 'djent', 'mathcore', 'melodic metalcore', 'metalcore', 'rap metal', 'screamo']",None,,,
665,Black Tongue,['death core'],None,,,
666,Oceans Ate Alaska,"['death core', 'metalcore', 'pixie', 'post-post-hardcore', 'post-screamo', 'screamo']",{'ska'},,,
667,Eric Alexander,"['contemporary post-bop', 'hard bop']",{'rap'},,,
668,Helmut Kagerer,None,None,,,
669,Olivier Hutman,None,"{'rock', 'rap', 'jazz', 'son'}",,,
670,Viktor Nyberg,None,None,,,
671,Bernd Reiter,None,None,,,
672,Vincent Peirani,None,"{'thrash metal', 'son', 'chanson', 'metal', 'rap', 'tango', 'jazz'}",,,
673,Emile Parisien,None,"{'rap', 'rai', 'jazz', 'son'}",,,
674,Julien Herné,None,None,,,
675,Yoann Serra,None,None,,,
676,Tony Paeleman,None,"{'emo', 'rap', 'ska', 'jazz', 'son'}",,,
677,Kool Savas,"['deep german hip hop', 'german hip hop', 'turkish hip hop']",{'rap'},,,
678,Saint Motel,"['folk-pop', 'indie pop', 'indie poptimism', 'indietronica', 'la indie', 'shimmer pop']","{'dream pop', 'indie pop', 'pop', 'rap', 'rock', 'britpop'}",,,
679,Gerry Hemingway,['tzadik'],None,,,
680,Andreas Jost,None,None,,,
681,Dela Hüttner,None,None,,,
682,Ingrid Alexandre,None,None,,,
683,Michael Feyfar,None,None,,,
684,Chasper-Curò Mani,None,None,,,
685,Rebeka Rusó,None,None,,,
686,Juán Sebastián Lima,None,None,,,
687,Stone Love Movement,None,{'tone'},,,
688,DJs Quarion,None,None,,,
689,Sarah Kollé,None,None,,,
690,Cameron Carpenter,['classical organ'],"{'rap', 'son'}",,,
691,,None,"{'rap', 'ska'}",,,
692,Elisabeth Kufferath,None,None,,,
693,Hanna Weinmeister,None,None,,,
694,Tanja Tetzlaff,None,None,,,
695,Ohad Talmor,None,None,,,
696,Dan Weiss,None,None,,,
697,Ekaterina Kofanova,None,None,,,
698,Reto Suhner,None,None,,,
699,Thomas Lüscher,None,None,,,
700,Cristina López,None,None,,,
701,Yadira Ferrer,None,None,,,
702,Marc López,None,"{'rap', 'rai', 'son'}",,,
703,Juan Manuel Gómez,None,None,,,
704,Pablo Gómez,None,None,,,
705,Carlos Cuenca,None,None,,,
706,Digable Planets,"['alternative hip hop', 'east coast hip hop', 'funk', 'hardcore hip hop', 'hip hop', 'neo soul', 'turntablism']","{'rap', 'ska'}",,,
707,The Quireboys,"['glam metal', 'hard rock', 'heavy christmas', 'rock', 'sleaze rock']","{'blues', 'grunge', 'metal', 'ska', 'rap', 'hard rock', 'blues rock', 'rock', 'glam metal'}",,,
708,Kaspar Rast,None,None,,,
709,Thomy Jordi,None,None,,,
710,Sha,['hollywood'],{'rap'},,,
711,The Slow Show,"['chamber pop', 'indie anthem-folk', 'indie folk']",None,,,
712,Annihilator,"['death core', 'melodic metalcore']","{'emo', 'grunge', 'thrash metal', 'speed metal', 'heavy metal', 'metal', 'rap', 'rock', 'ska'}",,,
713,Andy Scherrer,None,None,,,
714,Jean-Paul Brodbeck,None,None,,,
715,Fabian Gisler,None,None,,,
716,Claudio Strüby,None,None,,,
717,Bernhoft,"['norwegian indie', 'norwegian pop', 'norwegian rock']",None,,,
718,Adrian Younge,['soul'],None,,,
719,Loren Oden,None,None,,,
720,Jack Waterson,None,{'son'},,,
721,Alfredo Fratti,None,None,,,
722,C. E. Garcia,None,None,,,
723,David Henderson,None,"{'rap', 'son'}",,,
724,Benjamin Folke Thomas,None,None,,,
725,Daniel Bisig,None,None,,,
726,Charlotte Nachtsheim,None,None,,,
727,Stefan Kahle,None,None,,,
728,Babette Mondry,None,None,,,
729,Azad,None,{'rap'},,,
730,Pekka Kuusisto,None,"{'rap', 'ska', 'tone', 'jazz', 'son'}",,,
731,Popa Chubby,"['blues-rock', 'british blues', 'country blues', 'electric blues', 'louisiana blues', 'memphis blues', 'modern blues', 'power blues-rock', 'soul blues', 'swamp blues', 'texas blues']","{'blues', 'rock', 'pop', 'rap', 'funk'}",,,
732,Animals and Friends,None,None,,,
733,Alberta Cross,['stomp and holler'],None,,,
734,Folly & The Hunter,['indie anthem-folk'],None,,,
735,Stephen Simmons,None,None,,,
736,Dream On Dreamer,"['metalcore', 'post-screamo', 'screamo']",None,,,
737,Taped,None,None,,,
738,Raphael Loher,None,None,,,
739,Gabriele Mirabassi,"['clarinet', 'italian jazz']","{'rap', 'choro', 'rai', 'jazz', 'son'}",,,
740,Roberto  Taufic,None,None,,,
741,Cristina Renzetti,None,None,,,
742,Isolation Berlin,['german indie'],None,,,
743,Julian Prégardien,None,None,,,
744,Nils Fischer,None,None,,,
745,David Koch,None,"{'rap', 'ska', 'son'}",,,
746,Samuel Huwyler,None,None,,,
747,Dominik Mahnig,None,None,,,
748,David Sanborn,"['jazz christmas', 'jazz funk', 'jazz fusion', 'smooth jazz']","{'blues', 'jazz-funk', 'smooth jazz', 'son', 'ska', 'rap', 'rhythm and blues', 'jazz fusion', 'funk', 'jazz'}",,,
749,Christian Mc Bride,None,None,,,
750,Christian Sands,None,None,,,
751,Ulysses Owens,None,None,,,
752,Madison Violet,None,{'son'},,,
753,Ulrike Mayer-Spohn,None,None,,,
754,Javier Hagen,None,None,,,
755,Luca Sisera,None,None,,,
756,Lukas Wyss,None,None,,,
757,Ricardo Fiuza,None,None,,,
758,Marco Lobo,None,None,,,
759,Gauthier Toux,None,None,,,
760,Kenneth Dahl Knudsen,None,None,,,
761,Maxence Sibille,None,None,,,
762,Tildon Krautz,None,None,,,
763,Mild High Club,"['chillwave', 'freak folk', 'garage psych', 'indie garage rock', 'indietronica', 'neo-psychedelic', 'noise pop', 'preverb']",None,,,
764,Minor Victories,"['alt-indie rock', 'chamber psych', 'dream pop', 'garage psych', 'nu gaze', 'shoegaze']",None,,,
765,Vesuvio Solo,['preverb'],None,,,
766,Promise Keeper,None,None,,,
767,Arata Yumi,None,None,,,
768,Sportfreunde Stiller,"['deep german pop rock', 'german hip hop', 'german pop']",{'rap'},,,
769,Hoodie Allen,"['pop rap', 'rap', 'teen pop', 'underground pop rap']","{'pop', 'rap', 'son'}",,,
770,Lonely the Brave,"['alt-indie rock', 'british alternative rock']",None,,,
771,Morgan Delt,"['chamber psych', 'freak folk', 'garage psych', 'indie garage rock', 'neo-psychedelic', 'new weird america', 'noise pop', 'nu gaze', 'preverb']",None,,,
772,The Oscillation,['psych gaze'],None,,,
773,Uncanny Valley,['mashup'],"{'rap', 'ska', 'son'}",,,
774,Half Moon Run,"['canadian indie', 'folk-pop', 'indie anthem-folk', 'indie folk', 'shimmer pop']","{'rai', 'indie pop', 'son', 'pop', 'folk', 'rap', 'rock', 'ska', 'tone', 'indie folk'}",,,
775,Rudolf Koelman,None,None,,,
776,Crows,"['alternative rock', 'mellow gold', 'neo mellow', 'pop rock', 'post-grunge', 'rock', 'singer-songwriter']","{'rap', 'ska', 'tone', 'son'}",,,
777,Edgarville,None,None,,,
778,Anaemia,['unblack metal'],None,,,
779,Jaako Eino Kalevi,None,None,,,
780,Flying Horseman,['belgian rock'],None,,,
781,Braziliers,None,None,,,
782,Ropoporose,['french indietronica'],{'pop'},,,
783,Werner und Company,None,None,,,
784,Oh Wonder,"['indie poptimism', 'pop']",None,,,
785,Fil Bo Riva,None,None,,,
786,The Dixie Ticklers,None,None,,,
787,The Dixie Company,None,None,,,
788,Dixie Ticklers,None,None,,,
789,Patricia Kopatchinskaja,['violin'],"{'rap', 'ska', 'funk', 'son'}",,,
790,Polina Leschenko,None,None,,,
791,Rafael Schilt,None,None,,,
792,Tobias Pfister,None,None,,,
793,Alexander Seidel,None,None,,,
794,Stanley Clark,['jazz fusion'],None,,,
795,Wassil Christov,None,None,,,
796,Vicente Climent Calatayud,None,None,,,
797,Justin Clark,None,None,,,
798,Benjamin Jacob Green,None,None,,,
799,Daniel Schädeli,None,None,,,
800,Daniel Moos,None,None,,,
801,Aldo Bertolo,None,None,,,
802,Ramtin Ghazavi,None,None,,,
803,Niclas Oettermann,None,None,,,
804,Moderation: Daniel Moos,None,None,,,
805,Peter Aebersold,None,None,,,
806,Dominik Wyss,None,None,,,
807,Dominik Eichenberger,None,None,,,
808,Nik Hasler,None,None,,,
809,Dixie Company feat. Diane Davidson,None,{'son'},,,
810,Reinhold Friedrich,None,"{'classic', 'rap'}",,,
811,DJ Doug Shipton,None,None,,,
812,Simon Wyrsch,None,None,,,
813,Dario Bianchin,None,None,,,
814,Uli Heinzler,None,None,,,
815,Robert Mark,None,"{'rap', 'son'}",,,
816,Vesselina Kasarova,['opera'],"{'rap', 'opera'}",,,
817,Iryna Krasnovska,None,{'ska'},,,
818,Giovanni Bellucci,None,"{'rap', 'opera', 'son'}",,,
819,Nicola Mosca,None,None,,,
820,conductor: Fazil Say,None,None,,,
821,Leitung und Werke von Fazil Say,None,None,,,
822,Konzertmeister: Willi Zimmermann,None,None,,,
823,Urs Walker,None,None,,,
824,Mateusz Szcepkowski,None,None,,,
825,David Schnee,None,None,,,
826,Alex Jellici,None,None,,,
827,Scott Hamilton,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'soul jazz', 'stride', 'vocal jazz']","{'rap', 'son'}",,,
828,Jürg Morgenthaler,None,None,,,
829,Alessandro d'Episcopo,None,None,,,
830,Christoph Sprenger,None,None,,,
831,Alvaro Soler,None,None,,,
832,Michael Grimm,None,None,,,
833,Laith Al-Deen,"['deep german pop rock', 'german pop', 'german pop rock']",None,,,
834,Shayna Steele,None,None,,,
835,Mariann,None,None,,,
836,Marcel,"['dance pop', 'deep pop r&b', 'indie r&b', 'r&b', 'slow game', 'urban contemporary']","{'rap', 'son'}",,,
837,Christine,"['metropopolis', 'shimmer pop', 'tropical house']","{'rap', 'ska', 'son'}",,,
838,Ursula,"['acid jazz', 'big beat', 'electro jazz', 'electro swing', 'nu jazz', 'trip hop']","{'latin', 'rap', 'ska', 'son'}",,,
839,Nina Stiefel,None,None,,,
840,Philipp Saner,None,None,,,
841,John Mayall,"['acoustic blues', 'blues', 'blues-rock', 'british blues', 'british invasion', 'chicago blues', 'classic rock', 'country blues', 'delta blues', 'electric blues', 'folk rock', 'hard rock', 'harmonica blues', 'jazz blues', 'memphis blues', 'modern blues', 'piedmont blues', 'psychedelic rock', 'rock', 'roots rock', 'soul blues', 'southern rock', 'swamp blues', 'texas blues', 'traditional blues']","{'blues', 'jazz', 'rai', 'son', 'boogie-woogie', 'rap', 'ska', 'rock', 'idm', 'tone', 'boogie'}",,,
842,Get Your Gun,['show tunes'],None,,,
843,Fettes Brot,"['deep german pop rock', 'german hip hop', 'german pop', 'reggae fusion']","{'disco', 'punk', 'pop', 'rap', 'soul', 'ska'}",,,
844,Roswitha,None,"{'pop', 'latin', 'rap', 'ska', 'son'}",,,
845,Mobb Deep,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']","{'hardcore', 'disco', 'son', 'rap', 'ska', 'gangsta rap'}",,,
846,Lylit,['deep german pop rock'],None,,,
847,Christiane Gnägi,None,None,,,
848,Angela Köck,None,None,,,
849,Hoffmaestro,"['swedish alternative rock', 'swedish hip hop', 'swedish idol pop', 'swedish indie rock', 'swedish pop', 'swedish reggae']",None,,,
850,Eliane Elias Trio feat. Marc Johnson,None,{'son'},,,
851,Eliane Elias,"['adult standards', 'bossa nova', 'cabaret', 'cool jazz', 'vocal jazz']","{'jazz', 'son', 'latin', 'rap', 'jazz fusion', 'ska', 'bossa nova', 'latin jazz'}",,,
852,Rubens de La Corte,None,None,,,
853,Marc Johnson,['jazz fusion'],"{'country', 'son', 'big band', 'doo-wop', 'folk', 'rap', 'rock', 'rockabilly', 'jazz fusion', 'ska', 'jazz'}",,,
854,Rafael Barata,None,None,,,
855,Markus Schönholzer,None,None,,,
856,Robi Rüdisüli,None,None,,,
857,King Pepe,None,None,,,
858,Matto Kämpf,None,None,,,
859,Marc Unternährer,None,None,,,
860,Alexia Gardner,None,None,,,
861,Beat Baumli,None,None,,,
862,Kytes,['deep german pop rock'],None,,,
863,Two Gallants,"['bay area indie', 'indie folk', 'stomp and holler']","{'rock', 'folk', 'rap', 'disco', 'folk rock'}",,,
864,Bodo Maier,None,None,,,
865,Johannes Mielke,None,None,,,
866,Naima Gürth,None,None,,,
867,Severin Jenny,None,None,,,
868,Laszlo Villanyi,None,None,,,
869,Leprous,"['avantgarde metal', 'djent', 'jazz metal', 'norwegian metal', 'progressive metal']","{'black metal', 'heavy metal', 'metal', 'rap'}",,,
870,Sphere,"['bass music', 'float house', 'fluxwork', 'future garage', 'glitch', 'intelligent dance music', 'mandible', 'microhouse', 'outsider house', 'wonky']","{'rap', 'tone', 'son'}",,,
