festival,location,date,artist
VERBIER FESTIVAL,Verbier,2009-Juil.-28,STEPHEN KOVACEVITCH
VERBIER FESTIVAL,Verbier,2009-Juil.-29,KIRILL TROUSSOV
VERBIER FESTIVAL,Verbier,2009-Juil.-29,JEAN YVES THIBAUDET
VERBIER FESTIVAL,Verbier,2009-Juil.-29,THOMAS QUASTHOFF
VERBIER FESTIVAL,Verbier,2009-Juil.-30,JULIEN QUENTIN
VERBIER FESTIVAL,Verbier,2009-Juil.-30,EVGENY KISSIN
VERBIER FESTIVAL,Verbier,2009-Juil.-30,QUATUOR EBENE
VERBIER FESTIVAL,Verbier,2009-Juil.-31,RENAUD CAPUCON
VERBIER FESTIVAL,Verbier,2009-Juil.-31,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2009-Juil.-31,QUATUOR EBENE
VERBIER FESTIVAL,Verbier,2009-Aout-01,YUJA WANG
VERBIER FESTIVAL,Verbier,2009-Aout-01,JULIAN RACHLIN
VERBIER FESTIVAL,Verbier,2009-Aout-01,LEONIDAS KAVAKOS
VERBIER FESTIVAL,Verbier,2009-Aout-02,JULIEN BOSS
VERBIER FESTIVAL,Verbier,2009-Aout-02,VERBIER FESTIVAL ORCHESTRA / VFO
VERBIER FESTIVAL,Verbier,2008-Juil.-19,LURA
VERBIER FESTIVAL,Verbier,2008-Juil.-31,DAVID GUERRIER
VERBIER FESTIVAL,Verbier,2008-Aout-01,DAVID GUERRIER
VERBIER FESTIVAL,Verbier,2008-Aout-01,RUFUS WAINWRIGHT
