,Unnamed: 0,location,event,date,artists,genre
26004,26,Basel,Impro-Duos,2015-10-17,"['Arlette Dellers ', ' Kilian Dellers ']",
26005,27,Baden,Keyser-Soze,2015-10-17,['Dub Spencer & Trance Hill '],
26006,28,Bern,Chris-Hazeltucky,2015-10-17,['Chris Hazeltucky '],
26007,29,Kirchberg,Aynsley-Lister,2015-10-17,['Aynsley Lister '],
26008,30,Stans,Al-Berto-&-the-Fried-Bikinis,2015-10-17,['Al-Berto & the Fried Bikinis '],
26009,31,Rubigen,Dana-Fuchs,2015-10-17,['Dana Fuchs '],
26010,32,Aarau,The-Dark-Rising,2015-10-17,['Terrolokaust '],
26011,33,Luzern,Nuun,2015-10-17,['Nuun '],
26012,34,Bern,Dogan-Duru,2015-10-17,['Dogan Duru '],Pop
26013,35,Herisau,Neal-Black-&-The-Healers,2015-10-17,['Neal Black & The Healers '],
26014,36,Düdingen,The-Soft-Moon,2015-10-17,['The Soft Moon '],
26015,37,Zürich,Rainer-Von-Vielen,2015-10-17,['Rainer Von Vielen '],Pop
26016,38,Luzern,InVolt,2015-10-17,['InVolt '],
26017,39,Basel,Latin-Hits-Deluxe,2015-10-17,"['DJs Pepe ', ' Nestor ']",
26018,40,Bern,A-Wa,2015-10-17,['A-Wa '],
26019,41,Bern,60s-Garage-Surf-Night,2015-10-17,['Thee Marvin Gays '],
26020,42,Basel,Dagobert,2015-10-17,['Dagobert '],Pop
26021,43,Basel,Klingande,2015-10-17,['Klingande '],Electronic
26022,0,Bern,Golden-Years-Jazzband,2015-10-18,"[' Kurt Schlup ', ' Peter Gottstein ', ' Erich Möschler ']",
26023,1,Obbürgen,Bürgenstock-Festival-Esprit-rude-esprit-doux,2015-10-18,"['Emmanuel Pahud ', ' Andreas Ottensamer ', ' José Gallardo ']",Classic
26024,2,Zürich,Orgelkonzert,2015-10-18,['Andreas Wildi '],Classic
26025,3,Pratteln,Heidenfest,2015-10-18,"['Korpiklaani ', ' Die Apokalyptischen Reiter ', ' Finntroll ', ' Varg ', ' Hämatom ', ' Skyforger ', ' Winterstorm ']",
26026,4,Dornach,Musik-aus-Wien,2015-10-18,"['Jörg Demus ', ' Guillaume Effler ']",Classic
26027,5,Zürich,Cantarte-Chorkonzert,2015-10-18,[' Eun-Ah Cho-Nitschke '],Classic
26028,6,Basel,Unsichtbare-Tanzschritte,2015-10-18,[' Adelina Oprean '],Classic
26029,7,Zürich,Jugendliche-Kühnheit-und-Nostalgie,2015-10-18,[' Daniel Sepec '],Classic
26030,8,Basel,De-profundis,2015-10-18,['Thomas Trotter '],Classic
26031,9,null,Gleich-einem-Stern-der-einsam-zieht,2015-10-18,['Hideyo Harada '],Classic
26032,10,Zürich,Förderkonzert-Friends-Musical-Olympus,2015-10-18,"[' Andrew Tyson ', ' Vasilisa Berzhanskaya ', ' Hayrapet Arakelyan ', ' Fedor Rudi ', ' Rudolfs Vanks ']",Classic
26033,11,Luzern,Cannonsoul-feat.-Andy-McKee,2015-10-18,"[' Patrick Bianco ', ' Peter Tuscher ', ' Renato Chicco ', ' Andy McKee ', ' Bernd Reiter ']",
26034,12,Zürich,This-Is-Pan,2015-10-18,"[' Matthias Kohler ', ' Lukas Thoeni ', ' André Pousaz ', ' Gregor Hilbe ']",
26035,13,Brugg,Zar-Quartet,2015-10-18,"[' Marcus Wyatt ', ' Domenic Landolf ', ' Baenz Oester ', ' Dominic Egli ']",
26036,14,null,Black-M,2015-10-18,['Black M '],
26037,15,Bern,Fu-Manchu,2015-10-18,['Fu Manchu '],
26038,16,null,Maribou-State,2015-10-18,['Maribou State '],Pop
26039,17,Zug,Jaeclectic,2015-10-18,"[' Benno Blattmann ', ' Mark Heinrich ', ' Reto Lehmann ']",
26040,18,Basel,Blackalicious,2015-10-18,['Blackalicious '],
26041,19,Zürich,Pokey-LaFarge,2015-10-18,"['Pokey LaFarge ', ' Jake La Botz ']",Pop
26042,0,Zürich,Spektrum,2015-10-19,['Chris Wiesendanger '],
26043,1,Zürich,Liedrezital,2015-10-19,"['Milan Siljanov ', ' Nino Chokhonelidze ']",Classic
26044,2,Basel,AMG-Sinfoniekonzert-Klassik,2015-10-19,[' Patricia Kopatchinskaja '],Classic
26045,3,Zürich,Fu-Manchu-abgesagt,2015-10-19,['Fu Manchu '],
26046,4,Basel,Die-Orgel-im-Dialog-mit-den-Phantasten,2015-10-19,"['Dominik Hennig ', ' Mojca Gal ', ' Sam Chapman ']",Classic
26047,5,Zürich,Stubete,2015-10-19,['Noldi Schuler '],
26048,6,Lausanne,Stereophonics,2015-10-19,['Stereophonics '],Pop
26049,7,Basel,Angelo-Branduardi,2015-10-19,['Angelo Branduardi '],
26050,8,Chur,Konzert,2015-10-19,"['Tina Engewald ', ' Agnes Byland ', ' Riet Buchli ']",Classic
26051,9,Basel,Grosse-und-kleine-Töne,2015-10-19,[' Alexander Schmid '],Classic
26052,10,null,La-Triada,2015-10-19,"[' Corin Curschellas ', ' Astrid Alexandre ', ' Ursina Giger ']",
26053,11,null,Mobb-Deep,2015-10-19,['Mobb Deep '],
26054,12,Baden,The-Great-Harry-Hillman,2015-10-19,"[' Nils Fischer ', ' David Koch ', ' Samuel Huwyler ', ' Dominik Mahnig ']",
26055,13,Rheinfelden,J.-M.-Rhytm-Four-feat.-Scott-Hamilton,2015-10-19,"[' Scott Hamilton ', ' Jürg Morgenthaler ', "" Alessandro d'Episcopo "", ' Christoph Sprenger ', ' Pius Baschnagel ']",
26056,14,Zürich,Carla-Bley,2015-10-19,"['Carla Bley ', ' Andy Sheppard ', ' Carla Bley ', ' Steve Swallow ']",
26057,0,Zürich,Simon-Wyrsch-Quartet,2015-10-20,"[' Simon Wyrsch ', ' Dario Bianchin ', ' Uli Heinzler ', ' Robert Mark ']",
26058,1,Basel,Kammermusik-Basel-Liederabend,2015-10-20,"['Vesselina Kasarova ', ' Iryna Krasnovska ']",Classic
26059,2,Palais-des-Congrès,null,2015-10-20,[' Giovanni Bellucci '],Classic
26060,3,Zürich,Fazil-Say-und-das-Zürcher-Kammerorchester,2015-10-20,"[' Nicola Mosca ', ' conductor: Fazil Say ', ' Leitung und Werke von Fazil Say ', ' Konzertmeister: Willi Zimmermann ']",Classic
26061,4,Winterthur,In-utero,2015-10-20,"[' Urs Walker ', ' Mateusz Szcepkowski ', ' David Schnee ', ' Alex Jellici ']",Classic
26062,5,Zürich,J.M.Rhythm-Four-&-Scott-Hamilton,2015-10-20,"[' Scott Hamilton ', ' Jürg Morgenthaler ', "" Alessandro d'Episcopo "", ' Christoph Sprenger ', ' Pius Baschnagel ']",
26063,6,Zürich,Alvaro-Soler,2015-10-20,['Alvaro Soler '],
26064,7,Zug,Seat-Music-Session,2015-10-20,"['Michael Grimm ', ' Laith Al-Deen ', ' Shayna Steele ']",Pop
26065,8,Zürich,Natür,2015-10-20,"[' Mariann ', ' Marcel ', ' Christine ', ' Ursula ']",
26066,9,Zürich,Live-Is-Good,2015-10-20,"['Nina Stiefel ', ' Philipp Saner ']",
26067,10,Lausanne,John-Mayall,2015-10-20,['John Mayall '],
26068,11,Zürich,Get-Your-Gun,2015-10-20,['Get Your Gun '],
26069,12,Zürich,Fettes-Brot,2015-10-20,['Fettes Brot '],
26070,13,Bern,Roswitha,2015-10-20,['Roswitha '],
26071,14,Zürich,Mobb-Deep,2015-10-20,['Mobb Deep '],
26072,15,Zürich,Lylit,2015-10-20,['Lylit '],Pop
26073,16,Luzern,Nocturne-Nachtklänge-im-Wandel-der-Zeit,2015-10-20,"[' Christiane Gnägi ', ' Angela Köck ']",Classic
26074,17,Solothurn,Hoffmaestro,2015-10-20,['Hoffmaestro '],
26075,18,Basel,Eliane-Elias-Trio-feat.-Marc-Johnson,2015-10-20,"['Eliane Elias Trio feat. Marc Johnson ', ' Eliane Elias ', ' Rubens de La Corte ', ' Marc Johnson ', ' Rafael Barata ']",
26076,19,Zürich,Artist-in-Residence-Markus-Schönholzer,2015-10-20,"[' Markus Schönholzer ', ' Robi Rüdisüli  ', ' King Pepe ', ' Matto Kämpf ', ' Marc Unternährer ']",Pop
26077,20,Basel,Alexia-Gardner-Trio,2015-10-20,"[' Alexia Gardner ', ' Beat Baumli ', ' Lorenz Beyeler ']",
26078,21,Zürich,Kytes,2015-10-20,['Kytes '],Pop
26079,22,Basel,Two-Gallants,2015-10-20,['Two Gallants '],
26080,23,Luzern,Error-404-Band-Not-Found,2015-10-20,"[' Bodo Maier ', ' Johannes Mielke ', ' Naima Gürth ', ' Severin Jenny ', ' Laszlo Villanyi ']",
26081,24,Aarau,Leprous,2015-10-20,"['Leprous ', ' Sphere ', ' Rendevous Point ']",
26082,0,Basel,Mimiko-Dans-les-jardins-de-Versailles,2015-10-21,"['Anne Rongy ', ' Nathalie Leuenberger ']",Classic
26083,1,Zürich,Orgelspiele-Herbstzyklus,2015-10-21,['Rudolph Scheidegger '],Classic
26084,2,Basel,Streichquartette,2015-10-21,"[' Erich Höbarth ', ' Andrea Bischof ', ' Anita Mitterer ', ' Christophe Coin ', ' David Sinclair ']",Classic
26085,3,Palais-des-Congrès,null,2015-10-21,[' Giovanni Bellucci '],Classic
26086,4,Pratteln,Mustasch,2015-10-21,['Mustasch '],
26087,5,Zürich,John-Mayall,2015-10-21,['John Mayall '],
26088,6,Basel,Berge,2015-10-21,['Berge '],Pop
26089,7,null,Get-Your-Gun,2015-10-21,['Get Your Gun '],
26090,8,Zürich,Angelo-Branduardi,2015-10-21,['Angelo Branduardi '],Pop
26091,9,Zürich,Hoffmaestro,2015-10-21,['Hoffmaestro '],
26092,10,Zürich,Heather-Nova,2015-10-21,['Heather Nova '],Pop
26093,11,Zürich,Ben-Khan,2015-10-21,['Ben Khan '],Electronic
26094,12,Zürich,KC-Rebell,2015-10-21,['KC Rebell '],
26095,13,Luzern,Jam-Night,2015-10-21,"[' Muhi Tahiri ', ' Naima Gürth ', ' Daniel Messina ', ' Claudio Berger ', ' Denise Blassig ']",
26096,14,Zürich,Benjamin-Folke-Thomas,2015-10-21,['Benjamin Folke Thomas '],
26097,15,Wädenswil,Augen-der-Grossstadt,2015-10-21,"['Sonja Indin ', ' Tino Horat ']",Pop
26098,16,Zürich,Marc-Perrenoud,2015-10-21,['Marc Perrenoud '],
26099,17,Bern,Parrot-to-the-Moon,2015-10-21,['Parrot to the Moon '],Electronic
26100,18,Winterthur,Ghost-Town-Trio-feat.-Franziska-Brücker,2015-10-21,"[' Franziska Brücker ', ' Urs Vögeli ', ' Claude Meier ', ' Lukas Mantel ']",
26101,19,Zürich,Ensemble-5-Wednesday-4+1-Series,2015-10-21,"['Fridolin Blumer ', ' Heinz Geisser ', ' Robert Morgenthaler ', ' Reto Staub ', ' Alfred Zimmerlin ']",
26102,20,Baden,Endlich-Mittwoch-Insomnia,2015-10-21,"[' Katrin Szamatulski ', ' Raoul Morat ', ' Vera Wahl ', ' Viviane Hasler ', ' Christoph Boner ', ' Joao Carlos Pacheco ']",Electronic
26103,21,Bern,Sidsel-Endresen-&-Stian-Westerhus,2015-10-21,['Sidsel Endresen & Stian Westerhus '],
26104,22,Basel,Alexia-Gardner-Trio,2015-10-21,"[' Alexia Gardner ', ' Beat Baumli ', ' Lorenz Beyeler ']",
26105,23,Luzern,Alvaro-Soler,2015-10-21,['Alvaro Soler '],
26106,24,Rubigen,Eric-Gales,2015-10-21,['Eric Gales '],
26107,25,Basel,Wayne-Shorter-Tribute,2015-10-21,"[' Sebastian Till ', ' Guillaume Schroll ', ' Daniel McAlavy ', ' Noé Franklé ']",
26108,26,Luzern,Komet,2015-10-21,"[' Otmar Kramis ', ' Kaspar Kramis ', ' Thomas Tavano ', ' Matthias Bucher ']",
26109,27,Basel,Cult-of-Youth,2015-10-21,"['Cult of Youth ', ' Gran ']",
26110,28,Zürich,Jazzbaragge-Wednesday-Jam,2015-10-21,"['Philip Eden ', ' Vincent Ruiz ', ' Dominik Burkhalter ']",
26111,0,Basel,Mittagskonzert,2015-10-22,[' Pavla Flámová '],Classic
26112,1,Baden,After-Work,2015-10-22,"[' Martin Stonee Wettstein ', ' Florian Egli ', ' Markus Schlagi Rahm ']",
26113,2,Zürich,Uncle-Acid-&-The-Deadbeats,2015-10-22,"['Uncle Acid & The Deadbeats ', ' Spiders ']",
26114,3,Zürich,Existentielle-Erfahrung,2015-10-22,[' Antoine Tamestit '],Classic
26115,4,Basel,Duo-Embichadero,2015-10-22,['Duo Embichadero '],
26116,5,Basel,Querflöte-Violine-Gitarre-und-Oboe-kennenlernen,2015-10-22,"['Andrea Schall ', ' Daniela Müller ', ' Julia Bauer ', ' Wolfgang Hillemann ']",Classic
26117,6,Zürich,Zermatt-Unplugged-Kaufleuten,2015-10-22,"['Alex Clare ', ' Marlon Roudette ', ' Little Mountain ']",Pop
26118,7,Lyss,Agnostic-Front,2015-10-22,"['Agnostic Front ', ' support: The Old Firm Casuals ', ' Coldside ']",
26119,8,Zürich,Sälte-Dihäi,2015-10-22,"[' Brigitt ', ' Pius ', ' Xaver ']",
26120,9,Zürich,Seat-Music-Session,2015-10-22,"['Michael Grimm ', ' Laith Al-Deen ', ' Shayna Steele ']",Pop
26121,10,Zürich,Hans-Hassler,2015-10-22,['Hans Hassler '],traditional
26122,11,Thun,John-Mayall,2015-10-22,['John Mayall '],
26123,12,Zürich,The-Cat-Empire,2015-10-22,['The Cat Empire '],
26124,13,Zürich,Gigi-D'Alessio,2015-10-22,"[""Gigi D'Alessio ""]",Pop
26125,14,Pratteln,Ohrenfeindt,2015-10-22,"['Ohrenfeindt ', ' Double Crush Syndrome ']",
26126,15,Winterthur,The-Great-Harry-Hillman,2015-10-22,"[' Nils Fischer ', ' David Koch ', ' Samuel Huwyler ', ' Dominik Mahnig ']",
26127,16,Schaffhausen,The-Dublin-Legends,2015-10-22,['The Dublin Legends '],
26128,17,Liebefeld,Mark-Soskin-Quartet,2015-10-22,"[' Mark Soskin ', ' Roberto Bossard ', ' Gildas Bocle ', ' Elmar Frey ']",
26129,18,Basel,This-Is-Pan,2015-10-22,"[' Lukas Thöni ', ' Matthias Kohler ', ' André Pousaz ', ' Gregor Hilbe ']",
26130,19,Sarnen,Cannonsoul-feat.-Andy-McKee,2015-10-22,"[' Patrick Bianco ', ' Peter Tuscher ', ' Renato Chicco ', ' Andy McKee ', ' Bernd Reiter ']",
26131,20,Luzern,Sidsel-Endresen-&-Stian-Westerhus,2015-10-22,"[' Sidsel Endresen ', ' Stian Westerhus ']",
26132,21,Thun,Berge,2015-10-22,['Berge '],Pop
26133,22,Bern,Mayvie,2015-10-22,"['Mayvie ', ' Nadine Nigg ', ' Kiki Bienz ', ' Sebastian Rotzler ', ' Clemens Kuratle ']",Pop
26134,23,Baden,Puchunga,2015-10-22,"['Puchunga ', ' Puchunga Fischer ', ' Fabienne Hoerni ', ' Dalia Donadio ', ' Roberto Koch ', ' Benno Kaiser ']",
26135,24,Pully,Cat-Power,2015-10-22,['Cat Power '],
26136,25,Zürich,Zurich-Jazz-Orchestra,2015-10-22,"[' Reto Anneler ', ' Lukas Heuss ', ' Christoph Grab ', ' Thomas Lüthi ', ' Matthias Tschopp ']",
26137,26,Solothurn,M.C.-Hansen,2015-10-22,"['M.C. Hansen ', ' Last Ditch On The Left ']",
26138,27,Winterthur,Dan-Baird-&-Homemade-Sin,2015-10-22,['Dan Baird & Homemade Sin '],
26139,28,Bern,Claudia-Stephani-&-Flying-Foxes,2015-10-22,"[' Philipp Bühlmann ', ' David Jutzi ', ' Stefan Hodel ', ' Claudia Stephani ']",
26140,29,Lugano,Alvaro-Soler,2015-10-22,['Alvaro Soler '],
26141,30,Zürich,Jam-Session,2015-10-22,"[' Silvan Petite ', ' Yhonnie de Miranda ', ' Dani Zihlmann ', ' Mike Ryrie ']",
26142,31,Bern,Baile-libertario,2015-10-22,['Revolución Guapachosa '],
26143,32,Zürich,Team-Amateur,2015-10-22,['Team Amateur '],Pop
26144,33,Zürich,Zermatt-Unplugged-Kaufleuten,2015-10-22,"['Richard Ashcroft ', ' Jan Blomqvist & Band ']",
26145,0,Basel,Mittagskonzert,2015-10-23,[' Weronika Klosiewicz '],Classic
26146,1,Basel,Lajos-Padar,2015-10-23,['Lajos Padar '],traditional
26147,2,Zürich,Prélude,2015-10-23,"['Isabel Pfefferkorn ', ' Isabel Gehweiler ', ' Yulia Miloslavskaya ']",Classic
26148,3,Basel,Orgelspiel-zum-Feierabend,2015-10-23,['Tobias Lindner '],Classic
26149,4,Dietikon,Feierabendmusik,2015-10-23,['Bernhard Hörler '],
26150,5,Zürich,Wie-im-Himmel,2015-10-23,"[' Esther Hoppe ', ' Daniel Kagerer ', ' Jörg Ulrich Busch ', ' Hansjörg Albrecht ']",Classic
26151,6,Murg,Cannonsoul-feat.-Andy-McKee,2015-10-23,"[' Patrick Bianco ', ' Peter Tuscher ', ' Renato Chicco ', ' Andy McKee ', ' Bernd Reiter ']",
26152,7,Luzern,Duorezital,2015-10-23,"['Fiona Jäntti ', ' Talvi Hunt ']",Classic
26153,8,Zürich,Existentielle-Erfahrung,2015-10-23,[' Antoine Tamestit '],Classic
26154,9,Zürich,Nikki-Forova,2015-10-23,[' David Blair '],Pop
26155,10,Basel,Marco-Mazzotti-Trio,2015-10-23,"[' Marco Mazzotti ', ' Dominik Schürmann ', ' Ulli Niedermüller ']",
26156,11,Basel,Tränen-Trauer-Trost,2015-10-23,[' Renaud Capuçon '],Classic
26157,12,Basel,Tränen-Trauer-Trost,2015-10-23,[' Renaud Capuçon '],Classic
26158,13,Zürich,Zermatt-Unplugged-Kaufleuten,2015-10-23,"['Billy Locket ', ' Cat Power ', ' Stealth ']",
26159,14,null,The-Dublin-Legends,2015-10-23,['The Dublin Legends '],
26160,15,Basel,Gospelchor-In-His-Hands,2015-10-23,"['Petter U. Johansen ', ' Adam Taubitz ', ' Costi Topalidis ', ' Felix Klaus ', ' Lluis Ribalta ']",
26161,16,null,The-3-Tenors-of-Swing,2015-10-23,"[' Frank Roberscheuten ', ' Antti Sarpila ', ' Engelbert Wrobel ', ' Chris Hopkins ', ' Rolf Marx ', ' Henning Gailling ', ' Oliver Mewes ']",
26162,17,Münchenstein,Elias-Bernet-Band-feat.-Sam-Burckhardt,2015-10-23,"[' Elias Bernet ', ' Raffael Meyer ', ' Sam Burckhardt ', ' Urs Streckeisen ', ' Christian Zünd ']",
26163,18,Zürich,Acoustic-Friday-October-Classic,2015-10-23,"['Erika Kawai ', ' Polina Charnetskaya ']",Classic
26164,19,Pratteln,Dire-Strats,2015-10-23,['Dire Strats  '],
26165,20,Zürich,Blackberry-Smoke,2015-10-23,['Blackberry Smoke '],
26166,21,Zürich,Seat-Music-Session,2015-10-23,"['Michael Grimm ', ' Laith Al-Deen ', ' Shayna Steele ']",Pop
26167,22,Luzern,Arcturon,2015-10-23,[' All Will Know '],
26168,23,Amriswil,John-Mayall,2015-10-23,['John Mayall '],
26169,24,Zürich,Barbie-Q.,2015-10-23,"[' Petra Retelj ', ' Ueli Angstmann ', ' Marcel Benedikt ', ' Jürg Schneebeli ', ' Imad Barnieh ']",
26170,25,Basel,Baloise-Session,2015-10-23,"['Sarah Connor ', ' James Arthur ']",Pop
26171,26,Basel,Kennst-du-den-Augenblick,2015-10-23,"[' Laura Aikin ', ' Christian Eisenberger ', ' Hanna Weinmeister ', ' Tatjana Masurenko ', ' Dorothea Schönwiese ', ' Matthias Schorn ', ' Anthony Spiri ']",Classic
26172,27,Luzern,Irish-Folk-Festival,2015-10-23,"['Gráinne Holland & Band ', ' Barry Kerr ', ' The Rapparees ', ' Armagh Rhymers ']",
26173,28,Basel,Bendorim,2015-10-23,"[' Dela Hüttner ', ' Karin Meier ', ' Stefanie Kunckler ', ' Jürg Luchsinger ']",
26174,29,Winterthur,Billie-Holiday-Jubilee,2015-10-23,"[' Virginia Beatrice ', ' Christoph Hegi ', ' Roman Dylag ']",
26175,30,Zürich,Kahn-Nakamura-Taxt,2015-10-23,"[' Jason Kahn ', ' Toshimaru Nakamura ', ' Martin Taxt ']",
26176,31,Basel,Albert-Castiglia-&-Band,2015-10-23,['Albert Castiglia & Band '],
26177,32,Zürich,Mäkkele,2015-10-23,['Mäkkele '],
26178,33,Baden,Marcnmikeys-Music-Memory,2015-10-23,"[' marc reinhard ', ' michi sokoll ']",Pop
26179,34,Zürich,Lina-Button,2015-10-23,"[' Lina Button ', ' Urs Müller ', ' Luca Burkhalter ', ' Simon Kaufmann ', ' Lukas Gasser ']",Pop
26180,35,Liebefeld,Kaleidoscope-String-Quartet,2015-10-23,"['Kaleidoscope String Quartet ', ' Simon Heggendorn ', ' Ronny Spiegel ', ' David Schnee ', ' Solme Hong ']",
26181,36,Basel,Gershwin,2015-10-23,"[' Jorge Rossy ', ' Mike Kanan ', ' Putter Smith ', ' Jimmy Wormworth ']",
26182,37,Rorschach,Benni-Bilgeri-feat.-Justina-Lee-Brown,2015-10-23,['Benni Bilgeri feat. Justina Lee Brown '],
26183,38,null,The-Four-Owls,2015-10-23,['The Four Owls '],
26184,39,Dietikon,Nicky-Jam,2015-10-23,['Nicky Jam '],
26185,40,Zürich,Schoedo,2015-10-23,['Schoedo '],Pop
26186,41,Lausanne,Josef-Salvat,2015-10-23,['Josef Salvat '],Pop
26187,42,Düdingen,Rats-on-Rafts,2015-10-23,['Rats on Rafts '],
26188,43,Zürich,Rüegg-Eden,2015-10-23,"[' Xaver Rüegg ', ' Philipp Eden ']",
26189,44,Baden,Johnny-Rakete,2015-10-23,['Johnny Rakete '],
26190,45,Zürich,Manfred-Maurenbrecher,2015-10-23,['Manfred Maurenbrecher '],Pop
26191,46,Basel,Freitagsbar,2015-10-23,"[' Dalia Donadio ', ' Roberto Koch ', ' Erich Puchunga Fischer ', ' Fabienne Hoerni ', ' Benno Kaiser ']",
26192,47,Thun,Dan-Baird-&-Homemade-Sin,2015-10-23,['Dan Baird & Homemade Sin '],
26193,48,Baden,Dogmate,2015-10-23,['Dogmate '],
26194,49,Luzern,Whisky-&-Song,2015-10-23,['We Steal Flyers '],Pop
26195,50,Bern,Mich-tritt-ein-Hirsch,2015-10-23,['Yes Deer '],
26196,51,Luzern,Doctor-Cyclops,2015-10-23,"['Doctor Cyclops ', ' Sgt Sunshine ']",
26197,52,Luzern,Twobones-&-Montana-Rhythm-Section,2015-10-23,"[' Danilo Moccia ', ' Paul Haag ', ' Thom Grüninger ', ' Beat Ramseier ', ' Chris von Hoffmann ']",
26198,53,Winterthur,Shocking-Pinks,2015-10-23,['Shocking Pinks '],Pop
26199,54,Basel,Abaton,2015-10-23,"['Abaton ', ' Lambs ']",
26200,55,Zürich,Zermatt-Unplugged-Kaufleuten,2015-10-23,['Band of Horses '],
26201,56,Sankt-Gallen,Duo-Tvrdý-Havelka,2015-10-23,['Duo Tvrdý-Havelka '],Electronic
26202,57,Sarnen,Lords-of-the-Underground,2015-10-23,['Lords of the Underground '],
26203,58,Zürich,Atrium,2015-10-23,"[' Andrea Kirchhofer ', ' Noam Szyfer ', ' Flo Zimmermann ']",
26204,0,Luzern,Orgelklänge,2015-10-24,['László Fassang '],Classic
26205,1,null,Wiener-Kaffeehaus,2015-10-24,"['Luitgard Mayer Aebi ', ' Brigitte Fatton ', ' Andres Joho ']",Classic
26206,2,Winterthur,Unvergessliche-Operettenmelodien,2015-10-24,"['John Thade ', ' Annkatrin Isaacs ']",Classic
26207,3,Bern,Andreas-Scholl,2015-10-24,"['Babette Mondry ', ' Andreas Scholl ']",Classic
26208,4,Winterthur,101-Jahre-Busdepot-Deutweg-Jubiläumskonzert-Viva-España,2015-10-24,[' Trinidad Montero '],Classic
26209,5,Basel,Viva-viola-d'amore,2015-10-24,"[' Anna Merkulova ', ' Michelangelo Rinaldi ']",Classic
26210,6,Basel,Rebox-1-Werke-für-Polychord-und-präpariertes-Klavier,2015-10-24,"[' Abril Padilla ', ' Charlotte Torres ', ' Thilo Hirsch ', ' works by Abril Padilla ', ' Charlotte Torres ']",Classic
26211,7,Röschenz,Benefizkonzert-Krystian-Zimerman,2015-10-24,['Krystian Zimerman '],Classic
26212,8,Zürich,Mick-Jenkins,2015-10-24,['Mick Jenkins '],Pop
26213,9,null,Orgelherbst,2015-10-24,"['Norbert Schmuck ', ' Leo Gschwend ']",Classic
26214,10,Basel,Herbstkonzert-Der-Tod-und-das-Mädchen,2015-10-24,[' Daphné Schneider '],Classic
26215,11,Winterthur,Trio-Lunardi,2015-10-24,"[' Raffaele Lunardi ', ' Marcel Thomi ', ' Tobias Friedli ']",
26216,12,Bern,Schweizer-Jugend-Sinfonie-Orchester,2015-10-24,['Andreas Janke '],Classic
26217,13,null,La-chasse,2015-10-24,"[' Mathias Fuchs ', ' Astrid Schumacher ', ' Chantal Chwalek ', ' Seraina Hügli ']",Classic
26218,14,Zürich,Musik-für-Violine-und-Gitarre-mit-Paul-Scharf-und-Jens-Stibal,2015-10-24,"['Paul Scharf  ', ' Jens Stibal ']",Classic
26219,15,Zürich,Sonne-wohin-,2015-10-24,"[' Anna Florina Herbst ', ' Lisandro Abadie ']",Classic
26220,16,Bern,Licht-und-Schatten,2015-10-24,[' Robert Koller '],Classic
26221,17,Zürich,Zermatt-Unplugged-Kaufleuten,2015-10-24,"['Half Moon Run ', ' Jack Savoretti ', ' Brothers of Santa Claus ']",
26222,18,Bern,Raul-Huerta,2015-10-24,['Raul Huerta '],
26223,19,Zürich,Dieter-Thomas-Kuhn-&-Band,2015-10-24,['Dieter Thomas Kuhn & Band '],traditional
26224,20,Basel,Beflügelter-Gesang-singender-Flügel,2015-10-24,"['Lisette Spinnler ', ' Christoph Stiefel ']",
26225,21,Pratteln,Prime-Circle,2015-10-24,['Prime Circle '],
26226,22,Basel,Zeit-XXIV,2015-10-24,"['Johanna Greulich ', ' Clemens Hund-Göschel ']",Classic
26227,23,Thun,Alvaro-Soler,2015-10-24,['Alvaro Soler '],
26228,24,Basel,Baloise-Session,2015-10-24,"['Iggy Pop ', ' Katzenjammer ']",
26229,25,Solothurn,The-Dublin-Legends,2015-10-24,['The Dublin Legends '],
26230,26,Zürich,Glarner-Huusmusig,2015-10-24,"[' Rosmarie ', ' Chrigi ']",
26231,27,Bülach,Klavierrezital,2015-10-24,['Teo Gheroghiu '],Classic
26232,28,Basel,Bruckners-Neunte-auf-der-Orgel,2015-10-24,['Thilo Muster '],Classic
26233,29,Zürich,Uusikuu-Suomi-Tango-Disko,2015-10-24,['Uusikuu Suomi-Tango-Disko '],Pop
26234,30,Lausanne,Walk-off-the-Earth,2015-10-24,"['Walk off the Earth ', ' Scott Helman ']",Pop
26235,31,Baden,Tempi-passati,2015-10-24,"[' Giuseppe Pezzino ', ' Bruno Bohn ', ' Bernadette Wälle ', ' Claudio Pegolo ']",Pop
26236,32,Köniz,Trummer,2015-10-24,['Trummer '],Pop
26237,33,Basel,Patrick-Biancos-Cannonsoul,2015-10-24,"[' Peter Tuscher ', ' Patrick Bianco ', ' Renato Chicco ', ' Andy McKee ', ' Bernd Reiter ']",
26238,34,Basel,Impro-Duos,2015-10-24,"['Lukas Rickli ', ' Sébastien Jeser ']",
26239,35,Zürich,Kabaka-Pyramid-&-The-Bebble-Rockers,2015-10-24,['Kabaka Pyramid & The Bebble Rockers '],
26240,36,Zürich,Jochen-Otto-&-Das-Band,2015-10-24,['Jochen Otto & Das Band '],
26241,37,Einsiedeln,Dan-Baird-&-Homemade-Sin,2015-10-24,['Dan Baird & Homemade Sin '],
26242,38,Zürich,Pamplona-Grup,2015-10-24,"[' Fabian Mösch ', ' Dominik Meyer ', ' Matthias Manser ', ' Benedikt Fischer ', ' Mario Strebel ', ' Claude Stucki ']",
26243,39,Zürich,Zermatt-Unplugged-Kaufleuten,2015-10-24,['Max Herre & Freunde '],
